Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,1116.699951,1130.000000,1115.300049,1127.900024,1127.900024,1682
2016-02-02,1128.300049,1131.400024,1123.000000,1127.300049,1127.300049,1230
2016-02-03,1128.500000,1146.000000,1125.000000,1141.300049,1141.300049,1630
2016-02-04,1142.500000,1157.599976,1141.000000,1157.599976,1157.599976,771
2016-02-05,1155.599976,1174.800049,1146.000000,1157.800049,1157.800049,877
2016-02-08,1173.500000,1200.400024,1165.000000,1197.900024,1197.900024,931
2016-02-09,1188.699951,1199.199951,1186.699951,1198.699951,1198.699951,700
2016-02-10,1189.800049,1197.699951,1182.099976,1194.699951,1194.699951,671
2016-02-11,1205.599976,1260.800049,1204.599976,1247.900024,1247.900024,995
2016-02-12,1247.800049,1247.800049,1233.500000,1239.099976,1239.099976,250
2016-02-15,null,null,null,null,null,null
2016-02-16,1233.099976,1233.599976,1193.599976,1207.900024,1207.900024,422
2016-02-17,1196.500000,1212.900024,1196.500000,1211.099976,1211.099976,53
2016-02-18,1209.599976,1239.199951,1201.599976,1226.099976,1226.099976,315
2016-02-19,1230.800049,1232.800049,1221.800049,1230.400024,1230.400024,76
2016-02-22,1226.099976,1226.099976,1203.000000,1209.500000,1209.500000,280
2016-02-23,1207.400024,1226.099976,1207.400024,1222.300049,1222.300049,351
2016-02-24,1230.000000,1250.099976,1230.000000,1238.699951,1238.699951,111
2016-02-25,1239.400024,1241.500000,1235.000000,1238.199951,1238.199951,1349
2016-02-26,1232.400024,1239.099976,1212.199951,1219.800049,1219.800049,656
2016-02-29,1218.599976,1241.000000,1218.599976,1233.900024,1233.900024,580
2016-03-01,1240.500000,1248.400024,1229.000000,1230.300049,1230.300049,477
2016-03-02,1232.800049,1242.599976,1226.000000,1241.099976,1241.099976,267
2016-03-03,1238.400024,1267.900024,1238.000000,1257.400024,1257.400024,123
2016-03-04,1263.000000,1279.900024,1250.900024,1269.900024,1269.900024,268
2016-03-07,1259.800049,1272.300049,1259.699951,1263.199951,1263.199951,67
2016-03-08,1268.699951,1276.300049,1261.000000,1262.099976,1262.099976,43
2016-03-09,1254.500000,1260.000000,1244.800049,1256.599976,1256.599976,79
2016-03-10,1250.000000,1273.000000,1237.500000,1272.000000,1272.000000,119
2016-03-11,1270.000000,1280.699951,1249.400024,1258.699951,1258.699951,87
2016-03-14,1256.000000,1258.000000,1234.500000,1244.400024,1244.400024,58
2016-03-15,1228.300049,1236.000000,1228.000000,1230.400024,1230.400024,37
2016-03-16,1229.500000,1263.800049,1228.900024,1229.300049,1229.300049,45
2016-03-17,1261.500000,1270.099976,1255.900024,1264.500000,1264.500000,27
2016-03-18,1257.099976,1264.400024,1251.500000,1253.800049,1253.800049,542
2016-03-21,1256.199951,1256.199951,1243.400024,1243.800049,1243.800049,1061
2016-03-22,1244.000000,1252.400024,1243.800049,1248.199951,1248.199951,20
2016-03-23,1247.699951,1247.699951,1218.599976,1223.699951,1223.699951,28
2016-03-24,1214.199951,1221.400024,1214.199951,1221.400024,1221.400024,13
2016-03-28,1211.500000,1222.199951,1210.000000,1219.900024,1219.900024,33
2016-03-29,1217.800049,1235.599976,1217.699951,1235.599976,1235.599976,189732
2016-03-30,1241.400024,1245.000000,1223.400024,1226.900024,1226.900024,48248
2016-03-31,1225.599976,1239.599976,1224.500000,1234.199951,1234.199951,3377
2016-04-01,1232.300049,1235.199951,1209.199951,1222.199951,1222.199951,1602
2016-04-04,1221.699951,1222.300049,1215.000000,1218.000000,1218.000000,2038
2016-04-05,1215.400024,1236.699951,1215.400024,1228.400024,1228.400024,477
2016-04-06,1230.400024,1230.400024,1217.599976,1222.500000,1222.500000,248
2016-04-07,1224.800049,1242.900024,1224.599976,1236.199951,1236.199951,375
2016-04-08,1241.000000,1242.800049,1232.000000,1242.500000,1242.500000,409
2016-04-11,1241.500000,1258.699951,1241.500000,1256.699951,1256.699951,437
2016-04-12,1260.000000,1261.699951,1253.699951,1259.400024,1259.400024,185
2016-04-13,1256.500000,1256.900024,1241.300049,1246.800049,1246.800049,203
2016-04-14,1231.400024,1243.699951,1224.500000,1225.000000,1225.000000,264
2016-04-15,1225.699951,1235.000000,1225.699951,1233.099976,1233.099976,97
2016-04-18,1238.699951,1241.099976,1232.199951,1233.599976,1233.599976,304
2016-04-19,1231.599976,1256.199951,1228.800049,1253.000000,1253.000000,386
2016-04-20,1256.099976,1256.099976,1243.000000,1253.199951,1253.199951,180
2016-04-21,1247.699951,1270.599976,1247.599976,1249.000000,1249.000000,124
2016-04-22,1248.500000,1248.500000,1228.000000,1228.699951,1228.699951,188
2016-04-25,1231.599976,1240.900024,1231.599976,1238.900024,1238.900024,442
2016-04-26,1239.800049,1244.199951,1233.000000,1242.199951,1242.199951,97
2016-04-27,1248.599976,1249.500000,1248.599976,1249.199951,1249.199951,547
2016-04-28,1245.900024,1270.099976,1238.500000,1265.500000,1265.500000,887
2016-04-29,1267.300049,1295.500000,1267.199951,1289.199951,1289.199951,464
2016-05-02,1292.099976,1304.400024,1290.400024,1294.699951,1294.699951,192
